MsgID.LOCAL_VELOCITY,252.2070000,-0.0000006,0.0000526,0.0000201
MsgID.GLOBAL_POSITION,0.0000000,-122.3996986,37.7958950,0.0790000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,252.4580000,379.4741211,-199.8444519,-0.1013261
MsgID.LOCAL_VELOCITY,252.4580000,-0.0000039,0.0000454,0.0000221
MsgID.GLOBAL_POSITION,0.0000000,-122.3996982,37.7958953,0.1050000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,252.7080000,379.6752319,-199.9429626,-0.1363203
MsgID.LOCAL_VELOCITY,252.7080000,0.0000039,0.0000601,0.0000202
MsgID.GLOBAL_POSITION,0.0000000,-122.3996998,37.7958974,0.1440000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,252.9580000,379.7453003,-200.0300751,-0.1677141
MsgID.LOCAL_VELOCITY,252.9580000,-0.0000035,0.0000486,0.0000174
MsgID.GLOBAL_POSITION,0.0000000,-122.3997002,37.7958976,0.1730000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.LOCAL_POSITION,253.2080000,379.6062012,-199.8911438,-0.2077494
MsgID.LOCAL_VELOCITY,253.2080000,-0.0000035,0.0000516,0.0000227
MsgID.GLOBAL_POSITION,0.0000000,-122.3996986,37.7958961,0.2140000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,253.4590000,379.4592896,-199.8257751,-0.2380802
MsgID.LOCAL_VELOCITY,253.4590000,-0.0000030,0.0000448,0.0000147
MsgID.GLOBAL_POSITION,0.0000000,-122.3996976,37.7958951,0.2430000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,253.7090000,379.5380554,-199.7306366,-0.2586319
MsgID.LOCAL_VELOCITY,253.7090000,0.0002419,0.0000010,-0.0000020
MsgID.GLOBAL_POSITION,0.0000000,-122.3996973,37.7958960,0.2620000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,253.9590000,379.5227051,-199.9235687,-0.2687448
MsgID.LOCAL_VELOCITY,253.9590000,0.0002463,-0.0013031,0.0000787
MsgID.GLOBAL_POSITION,0.0000000,-122.3996995,37.7958957,0.2680000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
